time,id, p1x, p1y, p1z, p2x, p2y, p2z, px, py, pz, growth_rate, directions
2.00,9,66.57787798760732,8.557308896408909,0.5056944674448818,65.70784573781104,11.059119226449155,0.49665527390426834,66.2160259231008,9.731751023088087,0.5014938008679466,1.6353041778194701,1.2361195111042975
2.00,10,68.86073323549215,52.6920226267558,0.5056138220189176,65.50076531068213,52.767603608532866,0.49678849304398004,67.33650372191683,52.7378530041937,0.5014407354331563,1.6353041778194701,0.022643514718094844
2.00,11,68.14846042714035,2.5253744574115253,0.5069022123415969,71.60949310077227,0.47590279884698333,0.49599872096664416,69.8194746863246,1.5343703904550825,0.5016468274105494,1.6353041778194701,2.606954475594205
2.00,12,78.2750661781818,53.75463812164642,0.5005604971693288,81.7520676511112,52.74809689205893,0.4973609931544178,79.90599566675384,53.2566972400756,0.49894491035619737,1.6353041778194701,2.859808609075767
2.00,13,37.83405924279163,20.16874441977576,0.5054299622653577,40.253076978879086,24.145163274274935,0.4962212047132403,38.995216600363776,22.069206453814992,0.5012816102178681,1.6353041778194701,2.117324999790249
2.00,14,34.044074666520494,12.794340970335226,0.5132301811502398,32.938208782902045,11.192332518296562,0.5000281546028932,33.49114172523949,11.993336745093895,0.5419486565477477,1.6353041778194701,0.9666262463073629

2.50,0,65.34125603718866,22.057451580202688,0.501025806738869,60.08610587725075,24.683003263910596,0.501025806738869,62.71368095721971,23.370227422056644,0.5010395132036655,0.2731595988843809,0.46333953668140426
2.50,1,66.89101494941094,6.055368521712132,0.5090097097782702,68.56216707460344,3.762354711815723,0.4990208010234475,67.66358446720758,4.95011836633452,0.5067540070462204,1.6353041778194701,2.2005873329688153
2.50,2,34.08981551052546,13.536385255776556,0.49965377481505857,38.63769269549812,18.565007874759196,0.5009299126111927,36.36410586208076,15.982900671643298,0.5007363536675635,1.6353041778194701,2.306036043414198
2.50,3,78.18201024336233,53.32033240293896,0.50027595622491,71.96023369179638,55.28123696795969,0.5010470502356921,75.07662248909875,54.30310730371251,0.5006967345563066,1.6353041778194701,0.30531362946368934
2.50,4,68.9071774886178,5.109358092495242,0.5040634700767471,67.15024193408148,9.591555037565364,0.5020296407514862,68.0838137775252,7.217682516526489,0.5040471045738946,1.6353041778194701,1.1972220671355944
2.50,5,73.85718545147465,53.61269140329116,0.5062998261102613,71.27491536922318,54.429520357028636,0.4955505447127329,72.67934854428638,53.99261934057576,0.5012817762057666,1.6353041778194701,0.3063879728245868
2.50,6,38.011461562835,19.384703932070497,0.5042970048674511,34.759220926946746,16.38115633312556,0.4961466717840313,36.38680951323849,17.889517466283298,0.5002882636083082,1.6353041778194701,0.7456668518987505
2.50,7,73.00893516346069,52.67247224398079,0.5081266408187921,68.9262406879782,53.39332106758999,0.5003845434558054,71.02782585263722,53.01194144348784,0.5060868818153205,1.6353041778194701,0.1747707528319987
2.50,8,68.38781521594872,2.626146978468076,0.4998946092930784,63.19584627247202,6.921354694353753,0.49794251282279556,65.81242313969602,4.773115847786325,0.49890396792841446,1.6353041778194701,0.6911547184947768
2.50,9,66.7262832122316,7.550215077875611,0.49712230501153487,65.3263736697039,12.243250514472622,0.4969471711307806,66.02891002061546,9.893934526582774,0.49713845821592295,1.6353041778194701,1.2809043807247156
2.50,10,69.79302612521943,52.226593902247224,0.5037212733483746,63.777247699015014,52.90006982816487,0.4966947379332436,66.78524865510778,52.563958983483005,0.5002587614660859,1.6353041778194701,0.11149338548613288
2.50,11,66.51165899978739,2.009094685663335,0.5057083783291377,73.09715216569403,0.47297951001380434,0.49924051340317666,69.83199673784566,1.275298220745,0.5015866278697763,1.6353041778194701,2.9124307498706745
2.50,12,77.53117014859646,54.68754956726114,0.5012749731815818,83.28019482647892,52.17125252452821,0.49756530900776613,80.40295720891547,53.42316277294982,0.4993679432335556,1.6353041778194701,2.729021409687729
2.50,13,39.17596689949213,22.755292490711135,0.5078543228526899,36.897926800730325,19.706899062472473,0.501183713601619,38.084418751910164,21.291358282230256,0.5061622836100453,1.6353041778194701,0.929031723803989
2.50,14,34.24317851149209,12.558097067252964,0.5061333621937772,31.87143676433721,9.717074911897953,0.4957665146880279,33.053441327260316,11.201007390623548,0.500965163385864,1.6353041778194701,0.8751846664764638
2.50,15,74.80079885836324,53.342258921752986,0.5053574401395333,79.450428353841,51.889579189618786,0.4975447916497152,77.03075596423501,52.65067789489302,0.5019464046762938,1.6353041778194701,2.838768228209239
2.50,16,69.4370736486836,4.244603859241761,0.5090920438863339,70.288325006933,2.13946218298276,0.4906401282434882,69.75149203459375,3.2167124369103437,0.5004149743980225,1.6353041778194701,1.955048957414308
2.50,17,66.14096600779888,6.692704940720155,0.5091234457805643,63.88281699934214,9.540545346492742,0.5012116643254299,65.07991822067066,8.073200943566556,0.507677218868414,1.6353041778194701,0.9003807777164229
2.50,18,73.97015946380803,52.46200875610946,0.5079741691721571,76.04405674866065,51.91680162299612,0.4989629739412591,74.92554270135848,52.20737663863204,0.5052555635689402,1.6353041778194701,2.8844857909552597
2.50,19,39.754033789159976,23.550750056023652,0.5077604617939214,41.188408458792516,25.561218438690194,0.49720810835590984,40.42579550541505,24.49350890060969,0.5039816783029545,1.6353041778194701,2.1904876816351226

3.00,0,65.56231160630928,21.947008908911876,0.5009098539476035,59.86505030813009,24.79344593520141,0.5009098539476035,62.713680957219665,23.370227422056644,0.500919981291772,0.2731595988843809,0.4633395366814134
3.00,1,66.66727332635277,6.243496361803824,0.5132087133107622,70.07939516382923,2.4151812306448917,0.5114551806423699,68.34267546418573,4.281105075400605,0.5081460667022979,1.6353041778194701,2.2987758302257095
3.00,2,35.97092574746644,14.945079573257502,0.504956375522111,32.78897190142399,12.641395713059527,0.4966498086647335,34.38978067373216,13.84159724353026,0.5006525930160524,1.6353041778194701,0.6266450405664381
3.00,3,76.4977584119208,54.19552932377768,0.5042617406198989,79.67964697114428,52.7566025140337,0.4956940776884534,78.00042705656489,53.50410139565662,0.5002864595063913,1.6353041778194701,2.716884017891692
3.00,4,68.25535990139683,7.523995636549225,0.5080677809370548,69.49096303104076,4.5471726785025695,0.49160021767878187,68.76725875967307,6.099774049585865,0.5009772446146308,1.6353041778194701,1.9642245743184352
3.00,5,73.59717564106047,53.27074243542334,0.511525007441256,69.08373074374967,55.31700123080159,0.494617515058292,71.48518609135948,54.26985902743171,0.5027471895799047,1.6353041778194701,0.42566540519183876
3.00,6,36.82534661736129,18.26098360288236,0.5136309328788901,39.133827579345635,20.395992539992335,0.4985901717025162,37.99422149810262,19.314731651058505,0.5510695072052468,1.6353041778194701,2.395201895939172
3.00,7,73.35128807142013,52.312511795322294,0.49930574983699244,66.60585274946348,53.917153047745046,0.4987405624400067,70.0617960746994,53.10785510088709,0.4997926885569063,1.6353041778194701,0.23354469914425632
3.00,8,65.59774637039331,4.271791730961048,0.5020712444906923,69.69286983197155,1.5129054433681977,0.48296392763737006,67.61030925632313,2.965536983040984,0.4957316222174529,1.6353041778194701,2.5487252287715383
3.00,9,66.26288728045355,9.743133228365998,0.4980202785140844,67.49298780214811,6.789074950112067,0.49016556714386744,66.82466330621006,8.329859088060632,0.493359275045114,1.6353041778194701,1.9653677952495499
3.00,10,66.34134162772466,52.96665190852345,0.5036710809764801,71.6535142492257,51.70379626675052,0.5004353771157491,68.91808416250448,52.34835020148087,0.5022944446671063,1.6353041778194701,2.9081956812916125
3.00,11,69.85253546004519,0.4516925817300422,0.5129521364224692,64.23821774016861,2.0604160518159698,0.5044954276222603,67.19943595543612,1.236491604976496,0.5067636696602954,1.6353041778194701,0.27906603217042997
3.00,12,79.86067518432235,53.87541079823353,0.5035919283429209,75.90545309651466,55.50619884957902,0.49892607349880963,77.97761533346798,54.61871680105791,0.5017537039451797,1.6353041778194701,0.39107689350722286
3.00,13,39.79771774539683,22.78056434321558,0.4991064981722994,35.248571919371216,18.13813035411532,0.49861868310284285,37.50824898495148,20.49102191080295,0.4993659684179277,1.6353041778194701,0.7955471244421946
3.00,14,35.37475242871721,13.298113921038064,0.5038758273875389,30.972287502077318,8.709273329627644,0.4968318517262071,33.146763365869596,11.027478931790329,0.5003368721960356,1.6353041778194701,0.8061242159211962
3.00,15,78.23234827633522,52.29677218430605,0.5079733278496901,74.43092740626193,53.79059534915138,0.48814604457903377,76.35043017872914,52.99631408524051,0.49897824503191734,1.6353041778194701,0.374456532756715
3.00,16,70.2159173614347,5.637092761964911,0.5049077667423193,71.35053522138168,1.4572304967430625,0.4903984499380529,70.70548902568311,3.436703824291265,0.49852858979333836,1.6353041778194701,1.8358563399311505
3.00,17,65.79256528344942,5.813532548118594,0.48691091541328246,62.73060747529569,11.281174819313176,0.501002004169823,64.29358521552747,8.535542070102268,0.49398643362097566,1.6353041778194701,1.0602985416846005
3.00,18,74.3021199289574,52.58637329852698,0.5043542348580533,78.10319188331727,51.119994461086904,0.4955092835581212,76.06737359524533,51.89379368044517,0.5003190478219077,1.6353041778194701,2.7733982736068454
3.00,19,39.402644043706765,23.68856939201299,0.5060191377047865,42.38917258176641,27.180615841703972,0.49572696117017734,40.90955734832038,25.391479892393406,0.5009500595089147,1.6353041778194701,2.278320947673784
3.00,20,35.69590928626218,15.890036088020125,0.4970020088911205,39.96591335780917,19.75905211899336,0.499603989347195,37.81555981294649,17.80544295930778,0.5005443389786671,1.6353041778194701,2.4054219347237678
3.00,21,65.10494998108925,5.115244465434069,0.5113304574920989,61.54702117262204,8.19957069711543,0.4951325432135177,63.458151515981356,6.583575170323969,0.5028860841813281,1.6353041778194701,0.7142239769693725
3.00,22,70.84375898016374,0.4733595901811778,0.508075641846141,74.63496743283872,0.4853289205462337,0.49763041832051264,72.64109052366305,0.4802029352835487,0.5029674199361964,1.6353041778194701,3.13740243613148
3.00,23,75.57071628025122,54.510739978472344,0.5074830508450988,70.06938618756773,55.954379158111806,0.4999206198677189,72.94621305231111,55.135117091217474,0.5032338183692602,1.6353041778194701,0.2566334766293461
3.00,24,80.6462159058899,53.28532479163877,0.5053507286173491,84.9096253535952,51.4395914579528,0.4959203150040591,82.68572396804694,52.43284314607151,0.5006626583530873,1.6353041778194701,2.73302452868408
3.00,25,65.44115863203703,52.5630771981384,0.505578092017668,62.48107464001838,53.04521535072102,0.49615217179331295,64.04115814029817,52.834704285667,0.501028849295434,1.6353041778194701,0.16149231790132473
3.00,26,67.8773578106344,8.427818991720203,0.5065095512892179,66.58789415804287,11.544828195605998,0.5024809100128191,67.26503296554642,9.892221103554325,0.5055470700850286,1.6353041778194701,1.178547767033581
3.00,27,65.8599049839951,10.634432048504069,0.49621077013811027,64.6915851276068,13.871971076438331,0.4982928432055551,65.32496998251717,12.143347976409238,0.49722728148054984,1.6353041778194701,1.2244738076277422
3.00,28,79.12233748290298,51.898474559626045,0.5072337194708729,81.51674850690716,51.09836834937997,0.4964008128785306,80.16713596206688,51.56359733849545,0.5029616243173802,1.6353041778194701,2.819074557631146
3.00,29,36.1028825820868,17.58356463786839,0.5138833516689455,34.00664360729797,15.683234162129441,0.5021954540554888,35.07365176612187,16.60555022007507,0.5475094890800759,1.6353041778194701,0.7364276153423585

3.50,0,65.7880332266871,21.8342350085674,0.5008219340318364,59.639328687752425,24.906219835545887,0.5008219340318364,62.713680957219765,23.370227422056644,0.500829773810662,0.2731595988843809,0.4633395366814142
3.50,1,67.74666264162317,5.037152343393905,0.5054390467338064,65.74039604034631,7.443104279999826,0.5050692065831074,66.8000713873792,6.165989201965203,0.5062823020937305,1.6353041778194701,0.8757376284834693
3.50,2,37.21460800376058,15.558614853139215,0.5042774862331773,31.63559065065303,11.943288927975349,0.49747785981779213,34.42046957386848,13.738333148047184,0.5007439946632088,1.6353041778194701,0.5749842537481195
3.50,3,76.62955332152318,54.83448318852584,0.4855268347368334,81.76672806083086,51.60128267780718,0.49180187547679743,79.08124115969538,53.22370791934861,0.4884729859226735,1.6353041778194701,2.5798538387370646
3.50,4,68.96624839349293,8.31088006739934,0.5117923027552558,71.29710245563719,3.114364460378585,0.48394871980829834,69.9860615063944,5.684262887194923,0.4987251549026389,1.6353041778194701,1.9924315265383494
3.50,5,71.47670915527532,54.47224021130459,0.5087336793669837,74.10778033001657,53.292067247405065,0.5159365581023574,72.72279269733774,53.85324592600849,0.5123395814648739,1.6353041778194701,2.719936353129648
3.50,6,36.57409603107313,18.34036047401472,0.5051939828556132,40.84005189419331,21.904297657159862,0.49625652542479354,38.641068231642336,20.03785693530026,0.5005955586164785,1.6353041778194701,2.445612631414365
3.50,7,71.24932333636231,53.4996360015832,0.5076289286939947,74.22729166866577,51.09682807193008,0.5038083666947895,72.75163471636836,52.324226042886465,0.5029309559828432,1.6353041778194701,2.462681246607383
3.50,8,67.81392519050739,2.52236103482745,0.5080191790622743,63.346394060027606,4.061950951866771,0.4942558423603029,65.73669132582323,3.2552314744871174,0.5015332488810407,1.6353041778194701,0.3318841048672952
3.50,9,66.05669684443282,10.271320931155772,0.5091936583216763,68.75549581325008,5.259043599670608,0.49540836656218207,67.41726995109016,7.770948717498235,0.5018168178033569,1.6353041778194701,2.064717619632711
3.50,10,69.72439310108975,51.955772845152715,0.50446490821837,64.91125122135229,53.569585714494835,0.5000823497192046,67.41909660718008,52.732868412494724,0.5030639260199059,1.6353041778194701,0.3235143443419916
3.50,11,67.3522638853133,1.64444673888237,0.4866147907008916,69.99849164903178,0.4507589083514465,0.5158491192442595,68.7352970225065,0.950623717308179,0.5019487067029877,1.6353041778194701,2.717719968748476
3.50,12,81.05781391746469,54.73388434483235,0.4946378297643258,74.16122916421472,56.4823403052842,0.5001074164769042,77.59584178174461,55.52253046748402,0.49652791374334243,1.6353041778194701,0.24829462030359384
3.50,13,38.09332004460448,21.092722351007033,0.5054435968585727,41.260608991031184,24.019682292353675,0.4957889780836288,39.588555227727426,22.479338343713813,0.5005251701865248,1.6353041778194701,2.395606732465402
3.50,14,34.45893784405613,12.600399750967691,0.5040804728099615,36.78364263537843,14.085802576859994,0.5014835614835191,35.54420545161166,13.293246667327274,0.5027988486219703,1.6353041778194701,2.5730140281771883
3.50,15,78.98572107955884,52.174585424570814,0.49673199430193393,72.70634633067655,54.98522348450421,0.48561596546846764,75.85361257903531,53.52876661048364,0.49436169841651834,1.6353041778194701,0.4208578719926381
3.50,16,71.69202170483607,4.876646513954483,0.5134000510834464,70.48243715137846,8.067405547485224,0.5047047030836891,71.09037795258118,6.468955898006713,0.5464188333704083,1.6353041778194701,1.2084460433948585
3.50,17,63.34482970770682,9.131602778527846,0.5023700005058201,66.57569935172877,4.542497883529681,0.4942057784531603,64.94134920222686,6.836228825770368,0.4980923719043162,1.6353041778194701,2.184221436177781
3.50,18,74.25382058312734,52.33000266734279,0.4844487218716938,80.39738207451876,49.343878902738,0.4937999590320746,77.21976175400984,50.966333521931304,0.489741950019666,1.6353041778194701,2.6891592504922324
3.50,19,39.73579499895388,24.152193334137415,0.5125377626018777,38.408204451503835,22.730639451858103,0.5024111925670812,39.068386817753904,23.449003824122855,0.5235318989604882,1.6353041778194701,0.8195766387628483
3.50,20,36.92772107379994,16.677672273677597,0.5061320580713817,34.49244421857393,14.963867272163172,0.49204644230452793,35.75062885078475,15.897930783964505,0.4996249187220722,1.6353041778194701,0.6132484169081864
3.50,21,63.86075132982717,5.984139170580136,0.5083808997158166,65.504837302451,4.354227323262947,0.5060409601709843,64.62453987996993,5.206143538199145,0.5093304254789075,1.6353041778194701,2.360523249910061
3.50,22,70.9971128699153,0.4665452562735605,0.505352958104759,77.46017065059831,0.48998881274361317,0.49817896393344635,74.06052856007749,0.4789423807108828,0.5019503195368571,1.6353041778194701,3.137799318994833
3.50,23,71.59553625349646,56.54688198497044,0.5045003959548838,75.66108962703422,54.729286917856626,0.5154520937914934,73.73610748137013,55.53304745197383,0.5098417583692398,1.6353041778194701,2.721169559414316
3.50,24,81.57290803540212,52.95929040200447,0.5086379980681053,79.66850812469363,54.075374496386935,0.5090322373974241,80.67460424526988,53.45893110932916,0.5109111328441593,1.6353041778194701,0.5301031365252686
3.50,25,66.4493126546553,52.00655905028073,0.5034471765553701,61.22966874048548,53.33626411505598,0.49679396037719586,63.84097499311812,52.675869211119874,0.5001393058768115,1.6353041778194701,0.24944736513391574
3.50,26,68.04533956138826,8.647047049294391,0.48740091351676823,65.4562581617657,13.966586021619628,0.5047402253594002,66.80060859735592,11.217574530460045,0.4957587097312707,1.6353041778194701,1.1178379179136229
3.50,27,65.11396689399928,9.958642668137134,0.49221353054707945,64.0669378377437,15.88980119723536,0.5022754069349513,64.61832071045082,12.9282076885364,0.49695220851334,1.6353041778194701,1.3960664889340426
3.50,28,78.83382179733461,51.198831945407946,0.5094508292586614,83.42970884727303,50.258918484582296,0.49788650667289,81.13442458773156,50.77520139469908,0.5036852475114898,1.6353041778194701,2.9398476867535774
3.50,29,36.223036274596154,17.42055684522856,0.5038491608769279,32.09142342846032,14.438412220721505,0.5010675019637775,34.24585894431421,15.992797975647768,0.502222275454417,1.6353041778194701,0.6251991883391538
3.50,30,70.72170381714282,52.66550461605232,0.49170278756761054,64.89871889539697,54.61774213494715,0.4979847583137905,67.84499940556799,53.63778174812329,0.4949791465540886,1.6353041778194701,0.3234887537966556
3.50,31,37.300082821308585,20.509765181142814,0.5036362448592325,33.88355513007773,16.974714991948208,0.49618249524731334,35.712360404045384,18.802031362517155,0.5003100922185353,1.6353041778194701,0.8024473484054886
3.50,32,34.19426120030684,11.652776455974807,0.5043174166256656,29.727504677869334,7.463385714276664,0.4965120722299419,31.98804006897124,9.64753600302917,0.5004898931944044,1.6353041778194701,0.7533673525016499
3.50,33,64.1693559666217,9.686674736084452,0.5044885706253394,62.08571478789317,12.17496572895242,0.49898748827893746,63.12678812754271,10.929585190265929,0.5018235800743543,1.6353041778194701,0.8736767338300704
3.50,34,66.53633799743635,1.1024274891055834,0.5115545372108857,61.67655971584237,2.8224976722389044,0.49837747759137857,64.20326407310844,2.002031011420791,0.5057778725365074,1.6353041778194701,0.34018979721013104
3.50,35,37.273002420912036,17.606327096489938,0.5043445159201452,41.174156409251076,20.7956788597556,0.4981846303735272,39.186455512975144,19.127512896148843,0.5016989225016539,1.6353041778194701,2.4562464468818472
3.50,36,71.25015335825448,55.547056671128836,0.5049961833484125,68.02290354925341,56.88499370832675,0.4975358736058752,69.66625820389153,56.21764607871994,0.501667915047415,1.6353041778194701,0.3930130343312711
3.50,37,70.66526207756995,51.68327763087221,0.5084004241636753,72.93777311729828,50.878223724925384,0.49947278673795015,71.72641174477172,51.39718717613741,0.5044782553593627,1.6353041778194701,2.8011107224502827
3.50,38,68.2329271991588,4.180364458629233,0.5092698913844954,71.38204428727984,1.8480554647934724,0.5178987951370391,69.75907701384187,3.081630090310955,0.5129006908300345,1.6353041778194701,2.504116520106591
3.50,39,70.50028144565624,54.54957221380496,0.5067372238043518,67.052243623314,56.25989794129256,0.4961076868870124,68.89703945820618,55.38797457705748,0.5025652619833999,1.6353041778194701,0.4604732149088848
3.50,40,68.72948432467706,2.1769370908441434,0.5092506158383253,70.48051550145873,1.298363776293013,0.4790667586847582,69.58321055019914,1.7338335375414156,0.4951144854373139,1.6353041778194701,2.676312569962378
3.50,41,63.145181945643216,6.664822132876921,0.508449539712508,60.19672577266303,9.430968913373865,0.49604804372656536,61.719360649297926,8.008885673403746,0.5041710645566383,1.6353041778194701,0.7535116219811069
3.50,42,82.43740089125207,52.50843177849006,0.5091138323282431,85.92622897327632,50.50449352866923,0.4972057251829254,84.1260664445618,51.555888568468106,0.505720574508292,1.6353041778194701,2.6202113936574376
3.50,43,72.07539060868694,3.9378971471055277,0.5145230081313673,72.73635692094203,1.5798739999524984,0.49827989855526683,72.35625603591278,2.751843920888286,0.5390104037325396,1.6353041778194701,1.8440819175013825
3.50,44,40.38717806640628,24.908235483536256,0.5124669564248744,43.192248393597616,28.096175764319657,0.4975442053510407,41.78970574648937,26.502196974535103,0.5197810487498035,1.6353041778194701,2.292389680426716

4.00,0,63.21657782512348,23.26782362082871,0.5049307285487049,66.28895768509094,21.56490184518802,0.4985458584812182,64.69732664797047,22.443500249370064,0.5021397554682983,0.2731595988843809,2.6354756095707095
4.00,1,68.68730020340989,4.715813830359182,0.47672327486623395,64.54950767477604,8.418170735664077,0.5142521581840146,66.5757702708894,6.586692604232471,0.4952295860287712,1.6353041778194701,0.7299414917792035
4.00,2,34.610873221623514,13.818276454706064,0.50780757434118,39.19416353968291,15.97125643450234,0.4870027931066726,36.77203489963263,14.923926421103705,0.4992546643345864,1.6353041778194701,2.7024222767191395
4.00,3,79.07132179885825,53.29185032638105,0.5047581025730395,76.15166514610372,56.00256014262434,0.48797297018393676,77.70576224208422,54.56039039443435,0.49553823840395017,1.6353041778194701,0.7483140456008643
4.00,4,69.87188484360392,7.733969763212055,0.503590103962181,68.80092730447377,9.965231643431434,0.5039232824687789,69.32144898482981,8.807208546290507,0.5045403022612331,1.6353041778194701,1.123293899788285
4.00,5,71.03235406065309,54.98547434064975,0.5150391791698811,75.78456675700545,52.77011847075951,0.5152577141546862,73.36625768437759,53.872312274426335,0.5182394291772583,1.6353041778194701,2.7053704988051064
4.00,6,39.50970530792068,20.555498628644557,0.4959821259047981,35.09093681475301,18.08625097399176,0.48208425351478484,37.387007450819354,19.318467722061314,0.4952960134980548,1.6353041778194701,0.5095879466788438
